"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32"
"X201204",466.645184664242,-306.455096207188,-402.704916929342,-200.823714379086,171.669145753176,-165.3537707207,87.5565197495246,-73.2127803432118,-290.813688646649,-10.3719997081539,-35.7519539245755,-46.8755018114206,20.2669423509748,-105.069028670759,28.7300850128328,20.333394455569,-32.324921160721,-65.1179461825302,-164.481880008402,-58.6398084289637,-56.7006329555409,22.3748304082656,-89.2811724073189,7.17039155753442,-20.3448594354256,-23.5149079400524,21.5672035577536,-44.3504661512521,7.98835008217017,52.3999810199657,-56.9074719961998,19.5709667239398
"X201205",-698.68814820291,-269.922428439844,-277.043314567956,-176.098606412049,128.761804914546,-158.203657203583,211.892353082282,-39.065168962044,-141.804134210729,53.2900276696043,-167.135870029797,-28.8538872382314,92.4128814316443,-84.9637540848409,-130.840517792134,114.682561083791,-66.1307751838121,88.3220771201079,-165.365837195797,95.0764386460436,7.57657842802081,-26.0302224861316,-8.50013361778294,-75.1867935602779,72.1907871742461,21.5451706546149,-38.5254262892086,0.433768104724969,117.234453380176,-18.6056024069854,-5.94408275018876,-11.3154075149145
"X201206",-231.114184276707,-60.1276560596095,-282.663665358616,-462.235895510395,-161.731265758405,170.336708745898,261.336184393959,124.931338164769,6.26316642551628,-117.455753434154,0.70389443736611,29.0990367478644,14.5515861556629,66.1042876177372,-34.7845954556364,-12.3391673613268,-82.4892240726584,-6.85511549026022,-122.476006013052,-4.17897241114633,-53.2150346362476,35.0045721182784,-63.7600093774519,-31.4655462439143,-77.6351836035865,-71.1826490687167,87.6371158849266,-49.8822315655564,-27.3058942934169,-31.9844527806212,-44.0953545315329,-77.3242837420629
"X201207",-793.369435493041,-665.875346468105,-554.342572673771,-186.84351445588,-75.5183864091154,-50.7160801774546,316.668644579874,89.3825074207606,-161.57333958862,7.12868607754871,-162.439327511308,201.287645589044,11.7893783067876,5.11772244810606,-41.3023668272234,-104.933807087428,-79.319748125705,41.8155917946211,-24.7135625975833,22.2693135085359,98.6126348371264,23.2130178857112,-45.3900243182728,-34.3506285067994,25.8291877458541,20.0640910349816,-58.6792292619921,-61.2262510822797,56.2699950047958,-12.5046474078339,-55.3910769114478,-49.5143004760699
"X201208",-465.242009252604,-338.838595173203,-630.037606669238,-507.593112969086,-626.053626914997,-151.095580872485,-75.7416446395099,-309.014842936359,-43.9610301858677,-200.396076172439,205.40601874806,114.014853246135,-23.6226845267268,249.714817035211,240.573638432613,-13.1753833982514,91.8467567797117,49.4568396892125,-20.6172005968794,34.7355571861009,20.718347788514,91.9118431057758,11.2816601552401,105.719989614536,-35.4362887375724,4.54288681821432,-43.1967266500362,15.0357286797401,-4.63580973058282,6.33660564948286,1.41630170103386,-9.48978857019431
"X201209",824.099882916524,-416.036178629465,-112.587834191367,-292.737376517546,32.1288918325889,-4.16842627755455,53.3824069645726,-82.9591284896021,-245.119309369195,1.39437782667516,-127.728885003732,-15.4309915817985,-26.1303553058828,177.732831667504,34.6044282336225,-127.596739440066,-52.8631668883043,-31.5465440687255,-173.176978760521,-96.2390818326032,31.7277604721921,39.466930661215,56.5321818392911,-36.904625146281,-0.820072005571526,21.7383535650163,33.9165194702254,6.5689824202662,55.7979549642381,-28.0371919024863,22.3544628255585,48.1524156599747
"X201210",-121.739205964697,-133.719705469927,-305.648845117728,-303.096996144146,22.3299477219577,60.1834727696182,217.272130507805,-73.7917957640014,-414.710202820647,16.0988893117238,-47.15169219676,-114.547246547662,53.5265995202618,64.8452546088267,-14.182547521997,-73.1146504409559,43.8677630444323,-93.1060686979468,23.3458414852995,120.641386134592,42.8661974065215,63.5784260532584,8.42301428167354,-4.75662257304597,-31.3361706539714,45.741387452848,-31.050153188568,-1.72534668827163,-58.9969097376942,-6.79315433921434,34.160309284188,78.892643036345
"X201211",-374.875644730685,-386.002147122138,-242.111885319713,-327.075354660516,183.427176158697,122.41056714965,59.9098903720574,116.25125137806,-226.386926918788,126.268743832619,92.6930354461173,-138.165133882914,150.985269102832,167.349783673991,-137.128050955276,-82.4784776422445,-11.2362448227793,60.9148109607518,138.00118063077,77.5249968102339,61.8776146002747,29.5777107177039,37.5156695140136,111.612535751389,-66.3155014788307,-55.4506129100841,0.677420146118257,-4.74524690273768,82.1229060834553,40.6561062592005,-25.7098507027018,-5.99307945625653
"X201212",292.901616759218,-856.678153782224,-341.578760430078,10.5598266274129,-107.78425056479,-125.13857496054,143.509338052084,-35.2943122062361,-58.5719752723432,209.882409138507,21.3162913353258,8.31050908762781,-111.460838809623,-85.2369578954025,6.37159890405449,-12.2520728382743,11.4193656813659,16.7067397588475,48.523612088657,13.5700151568748,22.4593931173289,-31.9649684645075,-128.549024635076,19.8226228189916,-1.41155546328811,10.9510686632982,-41.2875240696005,91.9262639323312,17.0436561428754,29.1382052582547,-47.7850718952423,-19.0458259280286
"X201301",342.00688206292,-568.297657414663,-69.1907914398699,-97.3320048837737,-52.1837064167307,3.33448833145798,155.393385860007,-101.311140999407,115.994215112197,199.696054451669,-92.1804666883864,-14.0247099852894,89.6460419283183,50.5521978980139,51.4421766645878,35.3603386358836,-100.755421079353,-15.4391690060285,113.063317289146,-163.114497549724,-22.5781136360156,-135.290016263468,-42.9510072674929,1.8709969647937,-73.8884565942685,25.9962067066531,24.6505265751225,-39.7203725954683,90.9896545419081,-0.389272802630306,35.6897291699813,-42.260952525044
"X201302",1481.86682393429,-707.170368509155,-53.6107881171021,108.649880668367,-39.5969304470121,-53.4107451683194,243.273101382506,-135.64220791035,30.0735292266144,-41.2900952725075,21.2890774803387,-124.954341674584,169.030615827182,-123.150741451276,-25.1610522980724,-30.0899654584332,54.466269337133,121.909498195023,250.933473455327,18.2584460503192,-13.198814002081,9.78220750266382,52.9499916105817,46.7251402782273,43.7500796426757,-32.8224405201091,19.0303814544749,-44.3023460006168,-43.4774782591081,6.35052866456132,21.2305888356184,31.0408524214855
"X201303",1131.38700540471,-534.9916691322,-152.1084463237,23.1055353839374,-8.70718516558984,110.553015547592,136.309922926449,125.476719150863,109.61644399275,104.832409738942,-1.82357017669154,-183.231897432652,24.4995476817008,-81.0387366423498,1.20824495623602,-163.863539229012,29.5960493343458,27.4065834103769,214.969779951335,-68.0042206299396,35.3064344459906,-65.3841874393258,66.1069039798446,-19.2646754228973,-79.6542534290788,-30.3744552592541,9.66904391807927,-24.0465263134059,57.1902432171817,-23.5559143779863,-66.1145516181362,15.6789267319399
"X201304",1444.71229580199,-566.532788958098,-105.879053888002,47.5496222099555,-236.692524418082,106.793722640359,304.164262045029,-2.0030288573607,101.295317783212,-68.6633651608315,-141.278387678687,-114.157470021591,-10.533394780721,5.96463084807196,-76.0137126633576,-4.56469149589349,17.5952532681537,-59.6345142712925,1.77435262069425,-96.2998705409199,74.4303798185542,-9.69087092102026,17.8040997356845,24.3138896499937,-1.77324926726466,65.6461186720542,15.2197710573461,32.8955826253955,24.8387458063914,13.440223229727,36.5600503384997,0.842036968861787
"X201305",1323.54112553784,-290.96307576794,-226.476594747332,-193.431652831934,5.13726413438333,169.361133611753,335.887077439516,7.35642841612889,144.109793648493,-77.0558846858954,-0.102054281225771,-171.36963273392,76.6988568763705,4.46857308786717,69.9403182737148,6.19495835070848,51.2164388302796,1.19066562433145,60.2690501756543,30.5447041897601,-29.4881325987269,-52.1345407200638,14.8036996305535,-24.6436840457873,28.1609742263399,-31.948508971658,82.0935999124531,68.8789645043292,-34.2608787898805,-30.2150228672993,60.5468116389179,-10.0251382052503
"X201306",1192.8467131488,-383.850071392864,-191.40250823591,-93.2689423735089,-140.494678363092,123.402231030786,253.796327616332,162.984574919474,80.3436910572848,127.860453609213,-167.731900948491,-36.5652231144648,-109.267235732927,-184.094431721349,-206.67767608867,205.575156366889,29.2667803271353,20.3109415838146,-44.4861884854734,92.4287015077642,-43.7327547591826,96.520256666263,49.9472827505057,-14.9258105686845,-20.746175686861,-2.69584110762384,38.615536746201,30.1726185304314,11.7331764802665,5.03711930016605,-30.7551238477402,-0.153757326256668
"X201307",448.621982791053,-278.432405887231,-144.993905995548,-301.498302399278,-290.291126586856,252.775619951733,280.843466233356,149.240048710341,141.187996743296,-45.4580491864858,-43.9918024744304,30.8517620983537,-270.402566734909,59.3291664292373,-138.636216533737,-72.4309113300255,68.8881082411144,29.1811193696632,44.3475585437985,-13.4615187468176,56.305964875194,-95.5085705296239,18.0638311486352,6.21675206667021,51.9947861461878,56.3347842045125,-2.24785071593395,8.0101928577024,17.3806886688386,22.5718548664063,-1.51357427348788,-2.02937227147177
"X201308",1088.08143421852,-464.798448975036,-328.63692924806,-423.609883651303,-640.828799201947,-256.15087035805,84.7737485438925,-170.928897890432,5.67201385711332,81.4490369546718,-53.3774353826145,-127.935562753049,-89.3642822852945,-0.390544608043903,-30.4358392495021,178.325011094139,110.550254094937,-172.608884699194,21.4101536262781,21.9257910369413,-135.457083711998,74.8289874435548,-10.4094141834643,-127.400346626203,-5.65265615169752,3.48016107856449,-22.9872890478904,37.0658491524707,-54.870376401738,-40.3998204436772,5.91377415508373,-10.0165904235543
"X201309",1730.14162528753,-278.940705395665,28.353910711075,-216.957610995301,-141.386961593442,47.9510095519999,269.743411913934,38.5555699509364,168.078107900392,76.2396062976287,-80.1105448559249,-133.329127592433,60.0270213373655,-31.7806791034724,112.015825820744,53.5227586606834,67.7096443863278,-54.7160574076231,29.7923770654151,57.7572012537846,-69.3139302013375,26.7706031337039,-103.042813579902,-77.6204264684893,32.2711260866612,-91.9490830495763,-40.3050145638451,-3.75744141092556,1.401815161488,-15.5055599732003,2.68860651209615,6.79931155563463
"X201310",727.916717941113,-143.294661772013,-95.2630793604337,-16.4193414115759,-7.56915253872117,114.731300661979,108.27718961331,57.275500690043,38.9993747913507,90.3248402299145,-78.5563792450416,-95.2693120388968,-143.901155046238,150.031408444599,84.9553152150285,37.3367853709448,41.8197465379218,-46.5364495263859,-45.3820225078647,-28.0508366256543,26.7535797263214,-31.8415524543715,-61.7862610120521,116.037513446053,1.18281983753317,-50.9030796059782,34.0568959350398,13.5934595997743,-53.4598570174536,-41.0128941390652,-27.8078836869767,-17.0553384762895
"X201311",1076.76752594819,-263.307436026142,36.8286073971728,63.6082562332236,-140.870696311974,312.134282312487,-21.2234504554853,-2.60463723838794,10.7809148674654,98.9827711465961,29.7912193083588,15.814974670099,-3.1651265686079,14.8633579631977,197.617962703438,-52.6586749199216,-59.9480603845774,121.105377831917,32.9182093286339,57.5258874548351,135.025877270723,-51.9107751611208,74.3226793589883,-9.92134566767356,63.3144543593037,65.7185564081857,2.44154610497223,-91.054499858331,-10.9986275281706,-67.2034814350627,-44.6961334221332,59.3016071880217
"X201312",1719.01904058603,-597.734165736932,-138.48227029514,314.414477702815,-185.705993974825,275.545127377897,-40.3929122655439,74.4776664525872,-49.2477186702017,252.993102243774,97.9733878834822,77.9415601691677,19.4381850233553,-13.1799054726581,-1.75074733835166,70.4194993304265,-53.1460308016795,3.18433071078186,-21.2333730834907,-8.6312314133164,100.302539424112,-3.99808030537636,82.3879003739883,-134.998149827898,99.8654878703068,-68.8830068059988,32.5595679543053,27.0782351669938,5.57350895120753,-42.4455186758905,-47.1747157755192,55.6611554787475
"X201401",1592.52120862916,-302.588327510577,-105.789399855384,97.6006466147931,134.76978569456,11.290546517463,-46.1117223892967,142.869473053911,-88.520780744458,180.095312137385,64.1960050589237,-18.9589486906586,-78.0188082137144,185.538589520408,42.8886679886985,177.409170851265,33.5237648014574,52.5293683602077,42.5092697007409,10.844185300038,-12.89309834368,27.7506304097478,20.7459807383717,1.98942455320356,73.878310477659,93.5715172358021,0.394440992404657,57.7058378690581,78.3608169236373,-78.8116414181721,-21.2037996558969,-6.80787765216192
"X201402",2399.2981530832,-285.554138147784,-23.5479860059857,317.368514734106,-5.60360720657323,71.6784794756058,52.3267463337947,-123.066141025241,18.412800272932,149.257671529746,6.94791045779685,201.899685841305,-93.0266027654631,-34.63458370005,7.12097779062617,47.4335748396372,-52.0449833088608,-52.9480196419559,19.6997037845299,-136.948857052694,-54.8380328945019,73.7513663366826,-1.44023473216288,-12.9335453813659,0.675094964802792,-19.5537258829498,-109.439822025841,-67.7368073917227,-46.5761326992008,-10.4346630132884,-35.8050410389528,-39.0361508912516
"X201403",1186.46297590696,-90.6221352633686,-136.87102863788,307.019392025379,44.1815674381817,121.020662253058,101.719110141259,-102.44405473672,-31.576065985479,59.6972363471578,133.240868419007,176.616464270902,-119.122789816626,-36.9020663090641,3.47005085577498,125.938123928562,59.4174644235551,56.4422675626251,82.6777124268685,-16.0976727243173,43.3977893555397,-96.7969635423586,140.651576072185,23.3935422819594,-14.4406085116335,47.7199546859135,-0.665466405800344,-63.9322339293715,-37.8077129290455,20.2440218388122,14.3652499899829,31.7288869358263
"X201404",2090.76686068752,-24.7265904196639,29.7134003181195,205.385239481885,44.5594048897833,-44.9413299685349,-70.4312765681037,-165.81575322151,5.74332793693826,-10.3461323802284,92.9928424120657,39.2060718585288,2.66129381791767,-64.2503147370439,117.688193066925,-1.057303240806,0.776571799950645,-61.1767107920295,32.6180458466898,-21.3473564573156,9.2239644428791,17.7332139350149,-97.0196982926178,-54.6999349186722,29.9788011280143,-17.8038694267507,59.6648108366732,-19.5968836223657,68.4865087700562,8.32616899169545,-46.9774967426509,18.4286470929458
"X201405",1591.51602254746,157.329938234661,-29.3504873580453,97.3054418600539,176.077441481794,98.9774327440425,-125.17038533784,-111.417437245446,43.0549425362742,-31.6915730463365,33.9851123567133,14.6099787665577,90.5463480383626,-33.1884945398244,84.9807771770502,18.9299627677207,64.3962832519574,-35.9745716431366,-101.266295871859,86.0620494001104,35.4228788192766,16.5957593402023,-22.1082957289014,50.6353154229854,71.930929044141,83.2067716193751,5.90124492175318,-28.8821332855473,40.9264647365265,-7.1004462622994,48.6549433677103,-39.4440073178638
"X201406",1455.20762972076,166.778298382463,47.7740926993929,-90.0739968041134,47.2537210434023,123.026252309906,-100.938521246043,125.584440140903,110.24904755171,-243.955594766768,-99.4726153288152,-45.1060700564462,-4.27753603694091,95.8017666001848,176.778612172208,218.260056319177,-2.58207714061241,13.0928222838043,-40.8903560622282,-24.4807551928532,55.8205801260539,119.722922401677,-1.13684325200437,-38.4177320050903,83.9121505600706,73.341724392012,25.7680755313097,-33.7703185028557,-28.9238736718638,79.6024125169026,26.1533889845288,45.2653555690049
"X201407",1186.56500053306,229.466824157339,386.658360781891,-21.1354918312879,66.5852764574226,187.867636471971,-74.5354950454979,74.6399696399709,85.813333293602,-191.188711962052,23.5490718282163,-33.0863992714958,-1.81808739534931,160.426927859945,140.013138090055,106.705820183084,67.0270801908158,18.9281813949719,114.698730320316,62.6794454066165,91.9748398614414,94.7138963569766,9.44240093881888,-68.7626533008165,-6.91215078787472,-7.89737470155323,10.9116929107872,-25.8111909345316,57.7307608366162,9.61258883920432,-84.1405471089026,-5.88109599367048
"X201408",1720.350937635,-11.2654780992658,-41.7194742636904,-139.112956866368,-352.385988334436,-232.418826492549,-404.781351812782,-140.701253931583,-83.1407109799128,76.8423395818889,58.0839224889372,-140.78206409759,125.21155085748,-2.1294241407804,50.1830146526773,84.4232182635007,92.2568214213839,-10.1881520238714,0.681372724541216,-70.0911838001623,114.983575941513,-13.3250323260321,5.41972958188678,-18.2186383790917,54.3487262847512,-81.5633478099391,18.5631952727663,103.298885131761,-11.6223520625757,9.98730322027715,15.2503991288634,-46.6391574883208
"X201409",1476.90728528339,237.372341733035,177.151022966304,-125.661077009767,-14.3808957099484,12.4832046805858,16.9274835134764,174.859986480501,70.6917760207471,19.9498334651225,-133.197473864104,107.120961388788,-18.5887618137665,15.4745361226766,73.4634343223152,65.4349888963502,105.63385241698,95.6649796080597,6.61148281581087,58.9313383478718,-68.6355097905488,-41.4959870885376,-50.0492615645996,78.9357493280381,-58.7188487836073,12.008763070708,-1.05038825659956,-37.6187972475955,38.2794922905726,7.52556433471263,51.2414133117233,52.7820792864046
"X201410",788.878686760597,282.482057986091,82.0003884217842,-192.832021529077,137.945900342343,-62.0821229184522,-151.553603379091,138.09979384428,12.2550957859828,67.2361362106129,-101.520546030229,-109.120144402628,-18.3324965367247,39.179496979152,136.695864156542,-10.7367199836747,94.9542015122814,70.7030055162164,-15.3068236125254,56.023408662448,109.471750099399,-1.39088753903796,13.5627849592027,-78.0163139585112,-66.0815728502815,-41.1849085218332,17.8686212475944,17.2433607184143,-82.4133767245947,42.3612840858053,-42.4465008551627,-60.2765116481133
"X201411",1030.439907438,317.297331161226,49.8945890206178,-45.5282786260107,131.095134513356,-63.0153382820038,28.4422638246758,9.82697075490591,5.77270255207998,-50.9707201749486,-112.217692350511,-145.715159854654,-20.555017575219,93.5612843579258,130.641214761061,-11.1929675445923,56.7737805756149,53.8615664548151,-103.930250736486,99.842866990825,115.441860953739,-224.561636516227,51.4888775353783,53.2205981635963,-72.0829543563733,80.0676059449865,13.6361727208318,-13.4395087448253,-79.2909208467807,4.42065337913936,15.9354619840313,-2.2440958615966
"X201412",1238.74995360379,-195.451437879508,-171.132859410715,129.623421884373,33.5221238985387,-175.346669901897,54.5351400517132,1.5960698522339,-118.561796005375,-66.9734633580167,37.9391741315989,-48.0463914336441,-30.4530502171528,217.18335127849,-73.9801088523228,-149.142726070506,64.0773059158258,82.4342187458097,-110.94063480033,97.1945078714569,82.4288768032083,-47.0763673899828,-8.01227803963292,-85.6065139500529,-33.0947022057764,-7.27321082865467,-40.3102494930063,14.9316953321097,-52.5127945601341,47.6592660127852,11.7677619150972,19.5123169341908
"X201501",1372.86513550053,52.3006362523214,21.6165712205962,206.997996596109,-33.2939190413504,-4.94228845654714,81.8642718243164,-119.138327062929,-66.3306306248643,-58.8188078573987,-19.180222800122,-13.9220210885005,-71.9150647774736,107.319310626475,-40.4022206199279,-54.4441562374374,-78.5393880728713,82.9096751620096,-65.445633621594,112.783868108658,43.5524449702919,-75.2636536112424,-80.6449277483489,2.34497993689842,28.670684341753,-5.1550368857911,1.34693108076471,-88.6362058865284,56.2157561702585,13.4880424714098,29.9175172537508,-64.3056634170741
"X201502",2217.31587896853,289.357300281827,146.744010239856,122.636272257095,132.862049658788,-106.095252279259,111.651537096855,-91.664403080237,28.6509606340978,-58.416872455805,-34.8274748203356,45.4156750374252,-88.996416035743,-16.6590117471088,19.973551914285,-119.138583044612,-45.5063768104879,-85.6402991004175,-53.5477763949474,24.991130813395,-14.9932488891465,61.7247017372183,62.8772573718537,-0.939358086527847,-118.701912797646,6.02092560118934,-31.0540680722816,-17.6702824145775,-104.622959417596,-14.4827660721483,-14.0181653242762,-67.9705002637461
"X201503",921.209054937191,399.186503314271,112.363807979572,-114.488853493466,151.45019864765,-143.286534120704,118.624062383324,-14.964548524432,-189.257133455124,3.63951272952309,43.5662809771272,46.6451132748511,-48.8778634671948,137.580602843514,-22.5836044109578,73.5446105737249,7.46107857290406,-8.54324515888316,-19.6179196572219,50.4639219420284,-59.7918599293289,-102.781512413245,37.3600480104412,54.8873055283624,79.0406988290597,38.3212346415224,-71.2929391985969,-15.4677724514847,-33.9885799173425,-70.7767850957495,-35.7818508020554,30.5125144205223
"X201504",1565.73721866691,211.25460753937,162.229218618449,-42.9420102803936,146.795405085819,-284.30230876358,151.752310044933,165.17945356508,3.43078508546205,16.8610907998378,-35.4237715775787,78.2313759393918,26.5194582321212,-54.292289613694,-10.0419642599679,40.4793933933192,3.691773393185,-92.8773744990998,-83.6475819316399,126.750818745259,-30.1991095184898,-4.8839809904742,17.3227698464903,98.5249769118231,3.99180463974112,-43.8922987520131,-3.61200667785585,-20.7147215805842,-15.8204223925054,-27.6155032517054,-50.3508470210768,5.10110686944564
"X201505",702.890760175623,356.11600120806,173.328835503872,-344.818891472756,45.3009923295093,-266.446129048983,197.534986796869,131.949408918821,110.419669216224,-62.9478219204992,-103.534943058147,25.3452117214548,-108.879099625785,-67.1168257165956,-58.20947082873,-59.2009949428757,112.535217631186,-27.9725772967258,105.35397653456,225.511258638243,-11.3839546768704,-102.896893001366,-41.8649687438769,-50.5425473789979,20.7805428116016,-16.6983685042613,61.7791652039872,-71.7699720505541,-29.4194399674813,-16.5312292544598,111.908891243965,-30.1089119119272
"X201506",816.989010146054,440.639848211515,327.893649207442,-224.271313469809,214.08389275053,-132.144700174594,107.457527783761,-68.1695642767454,-54.6996605781047,-32.5155605560524,95.2679341475473,-123.351192592836,-164.674896155658,4.57419729496861,-64.9542928425328,-69.2422205870904,-91.0311013092757,-57.7300018899718,-8.51970711652096,18.3653590866191,44.7381344891572,-16.9355064198776,85.1012608339486,32.7562910012741,-16.5830672470422,-128.726839443875,-74.0268780135552,54.0767751150111,-42.9448928383377,33.5317489810344,-22.2696478975775,4.06155267512205
"X201507",643.06377899869,633.726956610203,167.488775489433,-354.699238316587,-66.6052960316704,90.2777950980231,89.085999618543,31.3713597762586,2.24185284466613,75.2521433898582,194.057290377018,94.9577882450412,6.48955188625694,71.1898521055737,-135.765394825337,-131.358215428246,76.4983923221634,-111.138709030324,-148.97540530719,-174.622854161974,-1.25012479314507,-35.6982133511919,4.02177271964201,53.4094129026522,83.6657455079289,-33.2633767367216,-16.8381858174839,-111.512495576294,18.0467282738751,59.6939809597909,46.2608614154111,31.7137678573174
"X201508",1248.91823109233,244.673230879888,122.59170717909,-217.352750107446,-272.593256599563,-76.8400533481941,-93.3765916563856,120.768641471796,30.7748364540165,109.908740071766,124.367501005077,138.67114456025,-16.8957399310505,-24.3876437989121,-10.5632676839794,-10.4510303888988,117.723946101081,-146.822456062487,-58.9672526805093,-81.0789426173064,-29.8860391527803,5.69741169833799,7.97238942693417,72.3204985373655,-71.7221113890417,4.32644406879837,-55.3537555212138,-36.0862131188078,46.0876369122111,24.2083355751606,37.8936654209631,-41.879447520954
"X201509",1406.63981926908,337.13854817176,112.978657371945,-106.00238749848,-39.5579756843502,-162.942813967247,-153.354490626077,-123.076600889789,-16.6955517703404,-76.0108097425685,19.581514969584,106.036307997725,85.7474075282047,64.0652106565318,-92.2084810657809,-50.0312019460697,69.6708529872454,-125.696846101642,105.542905150798,-19.1538144666944,-14.4909959079868,53.5633901068612,52.5635544150582,-52.799067787913,-24.8911047709945,-6.78707269523141,-39.1917079347936,-54.3657464193875,10.1891421753433,-51.5934496130698,9.81103041087199,-51.8128302913326
"X201510",487.340393272612,470.025550732526,-37.5924149860886,-156.011466347174,81.3488191666014,-39.5753993581244,-170.803537244286,-31.83653337295,-84.3916779879236,116.355807126132,86.4299447676154,124.629063720312,76.0436107945581,-43.3761404482193,57.6155087464784,-91.6000208202957,2.988506136314,-173.00955176762,73.4762704159811,13.97625944445,40.1811574436435,-10.6410055197627,-93.0793919511595,-61.3837154480551,-49.6289554911329,17.6171710653877,98.7398324461388,86.9372170292972,-1.86491214756086,68.434261951228,0.834980268032297,10.6401819033249
"X201511",417.386263765013,352.494305066295,88.0319423344198,-149.024911275221,115.152351724716,42.9873664645237,-235.287800279897,74.3006294078684,-13.5463997451314,207.058406259692,85.7392357928692,114.258409320787,80.1136240733141,-38.1771458559594,66.2945750130878,-32.5710077185401,-66.5179552142292,34.1167099023001,36.0660758864055,-12.0490257478856,-145.71894128493,-68.6504540330962,-51.6892676157088,8.81889976994548,37.536298412459,-46.3242516619227,27.0896921676149,-10.349164345917,-4.35807422732782,-20.5310582328133,47.0713483246872,-55.0580550017949
"X201512",643.214685751829,121.151528472857,-68.1322270375517,29.5154464953014,-54.4205831838204,-10.792968699966,-84.3299080498074,9.97761144369397,33.8992563170362,32.3607102754199,165.264386201383,153.570690520637,201.822780690266,-43.1241754640918,79.3432692340851,-116.210069519131,143.663356924346,35.1785261799695,-44.75199446671,-41.7900887405188,-54.0564005781752,-50.3044172830733,34.6326608895656,3.98442729752466,-54.1195725384931,-98.3895797561137,-4.33144359241952,7.3454381341584,-16.3879436137178,16.6083974169759,5.25886264173756,-1.94036261057193
"X201601",1080.61558973726,251.230664515189,119.92766295457,12.680997891078,-25.5771716550908,-48.8101910771464,50.7937453736394,52.1671905192154,2.99704906655965,-95.4686498816549,110.970583074715,256.117387786199,30.2076765906636,17.0131191093374,94.8739977549596,-110.396767400046,-2.08519838274311,-35.6451514606134,101.445726604436,13.5844781447739,-62.5729475712217,-32.7543268905437,-95.7761673885254,-10.6657966235905,-65.3158159929812,-8.30641561186397,44.4775196565413,10.9739339601813,34.4667539264274,56.8847394618491,-0.485521512801689,35.9751722384945
"X201602",1535.89611920787,315.776352312795,74.8522962025099,190.397326293653,146.699948412465,-49.5483801688725,-33.6189332930287,71.7152773006558,62.8610830144878,116.79626380623,-19.620221935147,60.4354096699748,101.360064000457,12.5755187825037,28.7705621256434,-57.5745613370369,-117.547075374276,-39.2239082077809,-42.2529337212937,-91.7764732513952,-129.072891289821,-72.8368059948075,-24.9966433716896,-10.0193386962512,18.6628040737152,48.2883307887955,-23.6615394016785,59.2559429563279,-28.2700657280307,14.3571608723472,-21.008535563395,53.0832947163486
"X201603",1155.36110522135,479.10533032137,282.337577142822,15.4908718131802,75.079563756355,122.677464144878,-119.262261079201,60.3708817485656,-19.2089388309776,132.709094983191,133.296217007632,14.4859192610802,251.766534668825,-50.0904712169446,-83.4223887273337,27.5687630927594,-53.6081330392711,-25.4504167849084,26.2735372909353,-50.6734904878,-54.3110700498345,-24.8838920856817,18.1865000949918,-18.2470601881126,-18.9327148582724,129.611225101019,1.51529967253555,20.2576498065781,-51.5232819415954,24.1082728893174,37.1309996521776,-14.9333741419323
"X201604",1213.47040638407,424.887512371582,210.16504985001,-218.759336589078,66.2925014822471,208.50777269599,-119.055151581889,130.764549910269,16.0368977070031,43.9199959724066,52.7225282563186,14.1752732612633,122.353599008668,-106.381156444821,-112.608784304223,-71.8616246580667,-58.0458876039395,124.979632747688,-48.2304390955251,31.3667166698142,50.1685220822428,12.9660003853771,-77.9134820416972,51.8243305368543,-57.7795302212328,1.39657405106452,-27.1289806808432,58.1470320791938,-37.3407426945677,3.95974272003382,-17.5599002182071,38.3792925356555
"X201605",301.42328669794,811.586409573503,364.585111871418,-471.379905977953,114.233802626894,142.053751678685,-363.099246405937,196.133897241594,103.043263024895,35.4980852430132,-28.9456942826103,-116.815965160955,52.3622148843245,-148.495874319972,-122.058380193747,-48.6876888117074,94.4784794286865,1.54376771725682,-6.48191460049183,117.739161301682,-29.8238328909123,-128.088739324044,15.1169592975894,11.5990228220191,31.0951202417293,40.762959316009,-34.8792967179158,25.0739811067978,57.1682466014397,-5.37621474617815,-49.2019196099213,32.9852379521666
"X201606",586.115403792357,743.34687528302,340.241565971351,-464.111053777951,19.666691759995,-27.5763968615057,13.508499426048,160.611938784959,-97.8273083434115,-77.0956760425991,217.772182890354,87.1461817097548,20.4320235948397,-302.834855302028,23.5313551429208,-30.0679722315427,-123.233990171067,51.9156431341989,67.2034726974244,-5.75926952177087,-17.1131491385099,49.5310545167489,-58.9285027670882,34.657572558788,18.6735060414585,15.6717009763196,31.6910198487741,51.4514178062206,23.6205967019036,-93.8596133120502,-83.5520909112462,55.6104228466442
"X201607",-185.088998403379,731.517728573032,43.0848737838874,-485.547423958858,-71.1416149374435,-7.22514515767599,113.974959770722,372.644940910164,-185.04565046392,-137.123667770046,12.8878078959881,100.099180182113,54.916062729222,76.3176373519024,-36.6157754474985,27.3065707102688,114.145146770347,137.562499594387,78.8867438586005,-62.4982900030002,-58.2321251447069,36.7059062537996,71.9145983387165,34.7676814878309,21.9427884319938,-19.2811376553168,75.9642363472731,16.4332864022137,84.0505015040997,12.7978730419373,48.7928462290295,-38.7110765064724
