"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11"
"Latimer Road",-26.1545470526409,0.326168695336008,0.116496170700369,0.181798235198857,0.125796073729153,-0.188917340328212,0.0628425970764936,-0.165878806223339,-0.184845635277664,-0.0429731288370022,-0.159585526992626
"Leicester Square",93.9921290182323,-6.07749002452517,5.48359980627751,0.710005848415971,2.07521181118868,-0.470656034018443,0.241083681169102,3.71659710662504,-1.02231196557665,-0.741006080989747,0.00617679687965046
"Leyton",10.5824818030805,-1.40317524668968,0.41101640567901,-0.290887934364769,0.40097586237688,-0.432352661231748,0.212417207033854,0.0730265272439097,0.293335487300641,0.192877815125227,-0.114403208408001
"Leytonstone",1.09156976156379,-0.767132623120492,0.222650660112869,-0.287948945618825,0.151437767510755,-0.0475382781841497,0.274076972925958,0.0349988130609698,0.352284256908648,0.104542471717598,0.0705892423445884
"Liverpool Street",187.360260708647,-6.45333742596558,1.89836271228273,2.39127777774358,2.98990514977991,-1.05981855725254,2.10064974423362,-1.44207910240324,0.448465932349158,0.283412107930344,-0.969302327843894
"London Bridge",187.04358136722,-3.25403044157404,3.50625301556262,0.311153192917549,-2.34877542936893,-0.0873705060940395,-0.264064097923175,-1.35031796958555,-0.0941095997210883,1.38938708953598,1.03401136224573
"Loughton",-23.3174533284927,0.437921216700697,0.155956505513348,-0.202659436518145,-0.330249973025964,-0.0280931414018566,-0.149830985904908,0.019785020770792,0.0681571471737246,-0.0385096401122435,-0.0496486429302521
"Maida Vale",-22.7166194676741,-0.332619725114804,0.240821542760086,0.0678600996690757,-0.122909560828257,-0.236344811993588,-0.105365731911456,-0.0765371598259563,-0.0857673724513681,0.00439262887237843,-0.0373787192930415
"Manor House",-3.42453995453331,-2.16440048193251,0.421139381019088,-0.119771318835589,0.0437042691583946,-0.482414984193847,-0.252622840341795,0.681222612794108,0.0363723394022304,-0.0248418249631957,0.141062009189703
"Mansion House",-13.0745143725956,-1.76368027249003,0.298479228321866,-1.58271333694624,-1.33399221769341,0.581103739601337,1.13892183821265,0.397605578111353,0.309416617307708,0.373641704155512,-0.136890824790526
"Marble Arch",18.7438766892294,-6.74282975620702,1.42671656235151,-1.4077828126379,-0.97370121268054,0.022053357974289,0.270571154203014,-0.436955758852906,0.241434847258118,-0.230380999226759,-0.737833969335595
"Marylebone",7.27054183317382,-0.756752120806001,-0.338353434241901,0.368243299503562,-0.831215140704775,0.504302620472938,-0.493779901975626,-0.28810512677155,-0.305254092291979,0.56841138042199,-0.215746855209043
"Mile End",14.3793072775215,-0.0236568999526976,0.490089184835926,-0.441481846174677,0.248801536236607,0.538910658201098,0.480697000704289,-0.595759359680333,-0.0086995695689136,0.254182340474687,0.349286010077766
"Mill Hill East",-29.5514778179321,0.356675914608052,0.293032706432981,-0.0819006839633153,-0.208343937795356,-0.13507775316919,-0.0877774999070888,0.0334415857128356,-0.0337459365225765,-0.06307220946397,-0.0542683755214602
"Moor Park",-30.6612373032069,0.204921675941839,0.302487623906536,-0.0980646310490654,-0.225358451812783,-0.176635438224288,-0.119309740385892,0.0518119791661631,0.00448860190800171,-0.0868837276279515,-0.0342604691436285
"Moorgate",43.8034840010062,0.937042121957682,-1.44610515412976,1.61656946157434,2.18683277580986,1.07072496268559,3.3468089325942,-0.513691968930901,0.743447011885332,0.552694009570902,0.196883270848708
"Morden",-6.86715317472625,2.20218898199672,-0.755055573588032,-0.0956125491472949,0.249426551892152,0.766686725562768,0.683951547514625,-0.105435118641507,-0.0590568639277643,0.332670832328521,0.114761528780065
"Mornington Crescent",-18.2169099517167,-0.362961599341364,-0.182122523125108,-0.172001778290589,-0.453652656975363,0.0291274233802454,0.111391946500999,-0.0507145168512632,-0.130789552626701,-0.115912876871124,-0.0812502362739759
"Neasden",-22.7559326493837,0.353695781306653,-0.0892387330613844,0.382612815058119,0.388460541555396,-0.0303529499871278,-0.0239281576286953,0.235250284812285,-0.0711789694423217,0.0587577022727333,0.0116680353515121
"Newbury Park",-19.1675938828625,0.926666011268019,-0.558363717742822,-0.0848514777227025,-0.520398104018655,0.169284559367147,0.277677505194552,0.000339542974891194,-0.0264865863598599,0.256594502949118,-0.105060787008748
"North Acton",-15.2168513509427,0.719855001680356,-0.60490281247265,0.305365135409157,0.35536226600811,0.234233360844144,-0.0189697052216291,-0.0394661667027983,-0.0738393593116694,-0.070995826473722,-0.0544036114502532
"North Ealing",-30.4675017634514,-0.0577637466037939,0.330464507021006,-0.138065719646409,-0.201525167483363,-0.262256513615426,-0.11404708523769,0.0407479140814835,0.0179874191181275,-0.0690412443657084,0.0193019300969239
"North Greenwich",39.2882724030903,6.53817333663871,-2.3217227313626,2.02781504102843,0.789205282167187,2.07803164780754,-1.36020913189212,-1.22397231331281,-3.50843903573359,-1.72067415571994,1.88123865006202
"North Harrow",-27.9311228159916,0.441696125626342,0.232908645854234,0.0219203613055783,-0.0694739751236578,-0.176377494328881,-0.0903042475474507,-0.0162128793225365,-0.0938889416556541,-0.0307776618760614,-0.0571349639711248
"North Wembley",-28.0997958243506,0.281186411592838,0.317036535235052,-0.179945709765396,-0.156735337352174,-0.184706002110227,-0.194147962780824,0.0471672049968971,-0.0504148046411417,-0.0506800241702918,0.035117366574013
"Northfields",-20.2141110781511,-0.837077990802272,0.288067044156031,0.182025211640255,-0.0486212217967935,-0.168603032211179,-0.238325285797884,0.071280102524886,-0.00386160895480847,-0.041484080143549,0.0113576968904287
"Northolt",-18.7046664549028,0.95466715067344,0.32019947340498,-0.284595867835292,-0.435211922533231,0.00979505623159582,-0.0301792086396438,0.0669654684741254,-0.117580556344623,-0.128426972320842,-0.121800196430407
"Northwick Park",-20.11476118967,0.436629180355984,0.162275328287044,0.175382022471946,0.122867194398623,-0.109873802250198,0.0866587759352448,-0.106368667636324,-0.0681544003538905,0.0178958229310162,0.0527266334832656
"Northwood",-25.9439882024077,0.582773760532393,0.0460454651595517,0.109012059207911,-0.182837337667685,0.234457742679984,-0.201562889660208,0.0870556535950223,-0.00397537653788271,-0.0466553404740335,-0.0122368997862599
"Northwood Hills",-28.3451670075954,0.55491712966143,0.0437708175232552,0.0273149820834502,-0.0935889795173616,-0.0532925841152858,-0.0558104780826564,-0.0137360269519855,-0.00793023124094305,-0.0305648155339439,0.00279990165704392
"Notting Hill Gate",23.1901170106268,-5.28319211122159,-0.0752583008032146,-0.690147676708796,-0.494808283197364,-0.4351581777844,0.329800929027826,0.452771661387461,0.00442804511093953,-0.136418658663292,-0.0236580178699123
"Oakwood",-24.1730030898822,-0.479151759910985,0.236660278707736,-0.0753761210720756,-0.15738234891156,-0.0536755975733261,0.185036789274831,-0.0840099759114017,0.0280452909973499,0.118582890212117,-0.211481121458989
"Old Street",40.1199994249755,2.52054000477976,-1.31801296891305,-1.15096244290304,0.468362237024736,1.53996051124523,0.862486496030195,-0.403039434978168,-0.0717551241054193,-0.094361280662989,0.545533441498703
"Osterley",-26.1156496625718,-0.0332798707308606,0.428688132119558,-0.00342892892800173,-0.220061595237635,-0.305228610447341,-0.166608037225757,0.0672533048015687,-0.0286979008460153,-0.0333517514924751,-0.0398912087005525
"Oval",-12.7935165539745,-0.182167149804135,-0.0409452646481452,0.109366972377811,0.439859528498094,0.664219165409318,-0.0992815942625268,0.164565394336568,0.11911438804956,-0.0985803687672944,0.281014862436029
"Oxford Circus",235.785868746303,-0.641470811086425,10.622280799996,7.78861202837917,-0.234881799349694,0.769808289806171,-1.16223728814346,-0.321017124814383,-1.02559200510929,2.07424370008965,1.15308936511338
"Paddington",118.966762651526,-1.40281772381399,1.1997241680579,-3.50491094936894,-2.71880085835579,0.680743867380137,-0.816780533937463,-1.27607070565098,-0.183724718258915,0.72887094927185,-1.12866302770114
"Park Royal",-27.5651324857423,0.272574971852105,0.273359918525601,0.0128585688419127,-0.0750489076362213,-0.0866538641386683,0.104017703296676,0.0415178019110062,-0.0702384896447366,-0.0875736624101677,-0.0719580717137022
"Parsons Green",-13.0894286858735,0.485910982750905,0.455307686464233,-0.266528410809886,-0.430310552368857,-0.00582900928840591,-0.143594695276635,0.0981047856421376,-0.215845960516282,-0.0858965594910762,-0.0931586570944226
"Perivale",-26.0619254374935,0.170435831872719,0.185589158230007,-0.0560642507011871,-0.138960184041351,-0.109411733887969,-0.11041617673662,-0.00484888970607367,0.00165927331209059,-0.0659753941447391,-0.0276411994015009
"Piccadilly Circus",101.43838738908,-7.42167543377709,1.03480976104496,-0.825943457360813,-0.139015782405153,0.00851467799768812,-0.85319416042559,0.374605731543483,0.126150292099392,-0.978291790518586,0.899445334103866
"Pimlico",-0.857863512107792,1.64706164491493,0.401257921599336,0.470692538431169,-0.182818647867883,-0.267126407068658,-0.0808438531153545,-0.251020278850348,-0.410987394643749,-0.0189612970320261,0.246026204833869
"Pinner",-24.6134396353275,0.766769097888356,-0.0187065180876345,0.0567061042499153,0.0281603537085154,0.102747251708999,-0.0468122355417601,0.0166935584870666,-0.0347717520950626,-0.00569911501340392,-0.00218019128054815
"Plaistow",-12.7151339512266,-1.41374610473961,1.21341833703491,-0.0643777356884643,0.13185711910482,0.301834806181853,-0.290091257248591,-0.157648220653613,0.0828306082415036,-0.165626468418507,0.0921166487522925
"Preston Road",-22.8931654771131,-0.0292000742853595,0.210325728036068,0.20250171325913,-0.00814434189305746,0.0771106921623081,-0.0808360612693662,0.045010291306674,0.0945135253132143,0.0199034640896947,-0.0236830510946346
"Putney Bridge",-14.9209360757469,-1.34247327420798,0.449580753688231,0.166456140182158,-0.103743281797149,-0.239221106472792,-0.306395961639115,0.0938137991421258,-0.2248859854817,0.0903943251688646,-0.0160739803323204
"Queen's Park",-15.158724187804,-0.80389733912192,0.343352771882997,-0.048965823274207,-0.0807915648298447,-0.119994043058064,-0.104148561301521,-0.228567460577707,0.308911522304654,0.0304779293301193,0.0601670266413685
"Queensbury",-20.9247884349427,1.14240241393013,0.00431277635922989,0.232516159886168,0.208070607299227,-0.0110231382951902,0.0300677146939471,-0.0325383684233912,-0.163959776466598,0.194555304300763,-0.0717798749333667
"Queensway",-5.59941530379514,-2.70829817309976,-0.856085130977336,-1.20931782513419,-0.570483339156022,-0.0807531617474759,0.0276445131472537,0.138723404350028,0.346913737080177,-0.29548566943983,-0.253420029914924
"Ravenscourt Park",-24.0718179775064,0.244210581888622,0.141916982655097,-0.06680788879755,0.0622998315607967,-0.0890354192057021,-0.106618048725911,0.0666793232935191,0.0220307863958198,-0.0929969865045143,0.0209736023591338
"Rayners Lane",-19.8004608055722,-0.179284689843094,0.292937014103563,-0.0878395791303951,0.0139897749017592,-0.145901496689825,0.054305343442745,0.0600897167059594,-0.0339618730246689,0.00494575487789042,0.00152579024506428
"Redbridge",-24.4919896493257,0.178629638378895,0.27498873825722,-0.213849168848577,-0.245273325774833,-0.124768564369674,0.0992825416650727,0.0256928343627534,-0.0755914101794022,-0.0338220620743113,-0.0558074676477306
"Regent's Park",-21.7412685003623,-0.460936202888717,0.518608989327922,-0.475703324412173,-0.668962623040675,-0.0347708170807639,-0.347528814271979,-0.0955838014939414,0.137759010938352,-0.288635760793547,-0.139113005252917
"Richmond",-7.4945673860795,-0.6181521507217,0.455777785858136,0.13668813182695,0.199186210540215,0.186083752072321,-0.0343615285026204,0.0683019191925279,-0.173168518994373,0.291039732557377,0.129086569364801
"Rickmansworth",-26.1175738447111,0.477188289873833,0.197214370358962,-0.00395292449873375,-0.204734797607426,0.0205255101158768,-0.167151306885946,0.0689054543067601,-0.00924444843704486,-0.0712660252951789,-0.0127122332975295
"Roding Valley",-32.5716542166973,0.331838917677104,0.239433251041523,-0.0822244559682721,-0.223637720043722,-0.207435721897798,-0.117654778554597,0.0494372690934294,-0.00657048209267397,-0.0794284208693888,-0.0478207036779299
"Royal Oak",-26.0807187278172,0.772560542206955,0.418616167307471,0.0113042226107639,-0.452209502477564,-0.140858643642692,-0.210761811861915,-0.106491586132025,-0.0173153785766271,-0.0686726197987846,-0.0892904914729453
"Ruislip",-27.6919212211278,0.2627285239614,0.231896691335135,0.0315087184161245,-0.124373133436224,-0.125385368769396,-0.0635662569187266,0.0422259308034899,-0.0223111190685248,-0.0326613309148375,-0.0255825758806014
"Ruislip Gardens",-30.0865191610948,0.238043660222502,0.34249307325141,-0.171397768749231,-0.272858345156215,-0.102289849610902,-0.101372127799656,-0.00271838596667984,-0.0289551045376619,-0.0889013597784966,-0.0362095946464857
"Ruislip Manor",-27.5816231800702,0.384265381271771,0.303922653377482,-0.0164307482114944,-0.174595088152728,-0.109352934122609,-0.0804433605569784,0.0046497717304711,-0.0580788584473269,-0.0740868314330538,-0.0418841126705098
"Russell Square",10.476987166955,-5.69753741510271,1.16442202139743,-1.38630266253201,0.153975659180604,-0.563554257452194,0.342412579107451,0.557058318388844,0.545791062182827,-0.0770976807442997,0.347197573396495
"Seven Sisters",15.9158561968316,2.86947525139816,-1.75976854030839,1.23928221979774,2.16212687010159,0.604110287436524,1.00858477532861,0.0490882634947456,-0.160636814344187,0.363042095138175,-0.223093859790598
"Shepherd's Bush (Cen)",36.4192392521083,0.195891737107083,0.869255358710523,-3.3465677234501,-3.72564367450978,0.662574925430157,0.0759532452082632,-4.97988320572685,1.00057316712084,-1.03240855344051,-0.853049415692739
"Shepherd's Bush (H&C)",-22.2879578047433,-0.183738081709064,0.00447674145055776,0.50465516119885,0.049962392072555,-0.176353330340814,-0.29316444180219,-0.0100421685167263,0.243084270889543,-0.0387514007961899,0.0130806944059514
"Sloane Square",19.2442605382592,-0.602992453912173,-0.20273252675684,-0.168963996374087,-0.104046963118091,0.187930766809181,-0.656246759493595,-0.392358820202157,-0.266031379665617,-0.376607212876707,0.31024575681042
"Snaresbrook",-24.9413682791609,0.130549669006964,0.306500974212092,-0.189720426824647,-0.389760562757059,0.0377209772860114,-0.0858079944590004,0.101936580836016,0.0257935489438035,-0.0203243061775414,0.00328620919058728
"South Ealing",-21.8938832954229,-0.355481108247516,0.25196118109164,0.0811142366115437,0.00356261035044114,-0.105775356737336,-0.0411903052737025,0.138362331126984,-0.0048336620210605,-0.00266604786300242,-0.0537036186099025
"South Harrow",-25.6878875181318,-0.194620975907848,0.445695265865943,-0.163667224141362,-0.107402767358646,-0.286327430618067,0.0523947363685894,0.0400068487165232,-0.114965153810954,-0.140677457734476,-0.0852787728395416
"South Kensington",71.9565215437061,-1.23263494504283,1.37206487412038,1.21133780480154,-1.45369757219221,0.398414569091717,-0.0619255271506911,0.534649683663957,-0.0180250177132892,-0.885300001061116,0.108606403381917
"South Kenton",-30.1444288339172,0.33073495184481,0.207606777113181,-0.0834344128640763,-0.351504279221871,-0.170937627672836,-0.110654982692187,0.0877635452418809,0.0187856705921126,-0.087950974484499,-0.0683009654529127
"South Ruislip",-27.7103476638532,0.0407540606173304,0.200737775914664,-0.15923182166537,-0.311564173457936,-0.0103540727773161,-0.180349099365258,0.0707125734033371,0.0884537895921205,-0.0749500036649584,-0.0600466171226996
"South Wimbledon",-19.9395986846049,0.39644673604022,-0.0988480264897365,0.0282036939872898,0.211760925847161,0.160113763833506,0.279684267903035,0.119194561833032,0.00472057851914753,0.10500605522021,0.0967438921756169
"South Woodford",-18.3513240274191,0.720569430839505,0.25167595817841,-0.160605466283868,-0.18226280297492,0.0522069288062399,0.0852341582964435,0.03776785544539,-0.0330088960380784,0.133190202808408,0.01918827752854
"Southfields",-14.3193683983846,-0.534709862463686,0.0263476178780495,0.361365563593557,0.283539461425018,-0.25589344276358,-0.0246710814978814,0.0983285832771407,-0.0989570835216165,0.103054819242819,0.117429689903042
"Southgate",-16.1119446981188,-0.321741887518402,0.138636181655892,0.126293037994987,-0.0387341307362639,-0.0906115839947494,0.045579548694466,-0.093711579684974,-0.0052534324231579,0.15019736352159,-0.162985652663495
"Southwark",10.0715893608996,6.73228371956338,-0.377864736568929,-1.0895845567709,1.58664274919046,0.516655996161275,0.748432432698195,-1.11048478925357,-1.31616993097388,0.297065817115214,-0.423903598033551
"St. James's Park",13.7224359252348,-1.32739437687992,0.977968171332676,0.286427053052577,0.141452757336106,-0.338622594253245,-0.0748541658827606,-0.058120376631552,-0.536202679141271,0.0429645659778281,0.122238163788218
"St. John's Wood",-9.73279536839243,-0.105727074020545,0.120000772836961,0.142159576840581,0.22132870815905,-0.045482859122397,-0.185813813863099,0.10494038761015,-0.0154357459887091,0.0435241899521093,0.133343424437984
"St. Paul's",19.7656793622656,0.515495564308905,0.615355728357533,-1.89071728216809,-1.08093421362075,-0.101414996482909,1.3943810844195,0.912952763675469,0.289717812129276,0.0845501986066426,-1.20311648209236
"Stamford Brook",-24.721519389465,-0.374333418302397,0.174478979585484,0.0605598070218965,-0.00221210820324952,-0.244217869034981,-0.232514507201363,0.188767897617469,0.0611896350658803,-0.131709084651299,-0.0305742898269048
"Stanmore",-22.2098148493301,0.948449866908113,0.301107230656299,0.128083127326688,-0.0920106266694778,-0.2153129273552,-0.200548482054339,0.0732933823030972,-0.137090967363593,-0.00297081373236155,0.0441696707174711
"Stepney Green",-16.7344449876278,1.48658682412337,-0.370883710743202,0.0894384621197714,0.189380279117631,0.073420638629059,0.143914052116075,-0.178369356352831,0.00282763245425199,0.0554233201728648,-0.00162920541931239
"Stockwell",-1.91330420480887,1.99592907522168,-0.471995280898997,0.505578891114053,0.573695687353661,0.518570586978677,0.312273446698966,-0.159325806291971,-0.0151576738060134,0.0250464797779728,-0.0718847221153403
"Stonebridge Park",-25.2813624008902,-0.0166215372367899,0.488830132329512,-0.335991386762582,-0.3251967366248,-0.128359268848767,-0.125661134917918,0.0808514563105974,-0.044245212191137,-0.00997307908004402,0.000266085876998251
"Stratford",125.300060672968,36.3096679026752,3.08393543259727,-4.24001433022347,-5.08933111544337,-2.77265721282963,-4.5730247739943,1.51496706030252,1.79024332728984,0.792258706599342,0.944445986783919
"Sudbury Hill",-26.6232366066236,-0.399589580838262,0.477131335117103,0.0675250029280576,0.00952172572483934,-0.297575125468303,-0.138394139097587,0.12567500538017,0.00733892602456576,-0.0999070239112169,0.0190756907140085
"Sudbury Town",-26.5495267054234,-0.646943751906166,0.396500942408409,-0.0229257109232678,0.0580367789638129,-0.320438926268791,-0.0476509226446254,0.0875196311552296,0.0031603592385161,-0.0939718962589866,0.00558944394668991
"Swiss Cottage",-9.36630198659113,-0.693856356583495,-0.124168743855199,0.198366132362345,0.320269311826641,-0.217574789147639,-0.992215208050528,0.2485737607457,0.0865934504385021,0.175758104284846,0.259194110393795
"Temple",-5.54792405157636,-2.06787397686382,0.587343054022647,-2.28876573054336,-0.89065572253795,1.18201665630216,1.20035487414233,0.931264437748258,-0.0761825712882787,0.69880746244529,0.0478667094950294
"Theydon Bois",-30.8561909373726,0.329724275124647,0.308109492011316,-0.0763352865126647,-0.241580874531779,-0.143883273296717,-0.182981253574985,0.0589940082060844,-0.00931896378404562,-0.0575230360021007,-0.05224762482507
"Tooting Bec",-9.6720076591387,-0.160944573976059,-0.212396552489315,0.506271766097595,0.7175473985067,0.101837162970881,0.0347880502512431,0.192636225472805,0.199576159579822,-0.0402877075281074,0.191362591686805
"Tooting Broadway",13.3960801693919,0.0562158864926596,-0.63367629287214,0.513567727041686,1.07254375463425,0.791658321645559,0.913076338301875,0.306702594925887,0.00669331579936028,0.167634402012726,0.201992117240764
"Tottenham Court Road",79.0036198041161,-11.4524943614844,-17.6196858995932,11.2299569923064,-10.3914566699016,-0.416558766801899,-0.537775663502145,0.855326596060475,-0.703896867910477,0.154554855874184,-0.0933186437122949
"Tottenham Hale",0.365965048748245,3.58856899534878,-0.390633451962285,0.476614930983898,0.00135328822810327,-0.155044933859263,0.450469324911508,-0.326308795826771,-0.0978081582466008,-0.194642742690587,-0.0944820487222968
"Totteridge & Whetstone",-26.654301853744,0.434778579714293,0.283190809076724,-0.102284701975932,-0.163659736828786,0.113127769283501,-0.0308996142848963,0.00986613014097648,0.0796917822264778,-0.0967035387979054,-0.0376339153245222
"Tower Hill",39.566354530188,-3.84289681163692,2.60038773900433,0.965037412137515,-2.84142991246759,-0.626653964106721,0.351176625888082,-0.3348070996476,-0.730358165694796,0.0516556697938684,-0.0762377785427073
"Tufnell Park",-22.3787036339129,-1.46398156987102,-1.55196269704894,0.572358363445964,-2.99326514463027,-0.286816161953852,-0.0207128185502428,0.519377068779185,0.739823751368559,0.226465595808197,-0.0575182035724428
"Turnham Green",-13.4380850654595,-1.2222934739986,0.592131663011239,0.165920225661757,0.00639720277156736,0.169029264074823,-0.324739607329749,0.0364702112112922,-0.0228250650704663,-0.114939348085257,-0.0462892312882609
"Turnpike Lane",0.202521960682198,-1.1266219511603,-0.0145309432003285,0.294255449997288,0.39200955486927,-0.0332401227164476,0.129398748174811,0.107766278887895,0.22488294391631,0.363598192700316,-0.0439068780937877
"Upminster",-17.3279839148437,0.0368329588261438,-0.0340549348832906,0.0943288508605122,-0.0833476101052653,0.0324774212073526,-0.115463534020831,0.242663858607438,-0.0192985895701815,0.0226377943571941,-0.030461843313262
"Upminster Bridge",-29.9991492259283,0.340371358846301,0.341091740640786,-0.110785092337659,-0.274318065604696,-0.225801001953602,-0.219128215131203,-0.0315350074834739,-0.00422600449545474,-0.118199868800267,-0.00860759990681376
"Upney",-25.9194005195563,0.718256831111841,0.280847056848678,-0.0633751654388217,-0.0991595555199473,-0.122910344650792,-0.0721774863607533,0.0844359836274025,-0.0390852251921814,-0.0176158037288178,-0.0605685693309987
"Upton Park",0.831375659795281,-1.89432193578715,1.8516682964843,-1.00128608929779,-0.526165546069092,-0.179299243975065,0.399895035002994,-0.252595313504539,-0.105677613253323,0.0117844434097861,-0.0150642937854936
"Uxbridge",-8.64936544158766,0.355427420533001,0.00222304964634734,0.0890841854281457,0.151184143783029,0.0545241321605157,0.0734968985296651,-0.214006127324987,-0.0455177886712488,0.0860505120472292,-0.00917312295763525
"Vauxhall",46.3930382597509,8.86662352099581,-3.3476976815442,1.26231364237531,-0.471832052443627,0.10079870705443,1.00603165156106,0.516900138893728,-0.3213049836314,0.560181998533172,-0.536888813064584
"Victoria",235.900029257561,-16.8544562361146,1.5443889048034,-1.15394646368596,-1.83760784885756,-2.31994686828314,-0.423212212991026,0.661269978679857,1.41586881893118,-0.344929531519341,0.232873769348501
"Walthamstow Central",18.1347316967491,0.731755405540966,1.52462464321455,-0.404355445037396,1.37859823096028,-8.60005838937801,2.28761579202538,-1.05507138992844,-1.77046101735612,0.280481356869401,-0.330765921085898
"Wanstead",-24.6727201720601,0.459135062545994,0.413804352690684,0.00132048269457086,-0.314637077295067,-0.17332862218702,-0.0810182694210606,0.0862131363577607,0.0505254354230364,-0.099511987335757,-0.122770189759367
"Warren Street",23.1161262779146,3.68272937802488,-0.0441210404923793,0.770820528485587,0.579242666403661,0.213775451817114,-0.0714759234400004,0.0708565673939341,0.0263560693399647,0.572912053591566,0.306405169511797
"Warwick Avenue",-18.9608062698732,-0.758513605511073,0.279303782865493,-0.125214282004085,-0.141431750325388,-0.335250145400461,-0.185205633348238,0.0606769237020747,-0.0413719294224124,-0.000408441407710652,-0.14323619707468
"Waterloo",253.991025144955,0.0871475536469077,-2.6030757040347,-4.21870437661667,0.982190916154284,-3.25933667208306,1.29881920277815,-0.1496636904154,-0.880664436357,-2.01143992907229,-0.128138995201535
"Watford",-27.8666514753139,0.13617603801522,0.232966112131437,0.0173712549482223,-0.0365724434102586,-0.177527823257244,-0.141766876194133,0.0833257677370471,0.0371810128829215,-0.0634293958389503,-0.0216196477490363
"Wembley Central",-17.3654026600371,1.55375006415464,0.414266339997387,-0.570098704670259,-0.565461540438212,0.339250299496452,0.227035121812099,-0.0707119938556727,-0.399664002542909,-0.376417162940627,0.375981662561344
"Wembley Park",7.20088005926922,3.69103894546568,-1.54873378982827,2.78374309255379,2.10475737060273,1.32471886903413,0.411929416740069,0.78695056454806,0.292447503754344,0.401091964194044,-0.0816515314114682
"West Acton",-27.9280754659523,-0.0275693644974084,0.219105486210506,-0.112034301100187,-0.127413807258947,-0.244952625089508,-0.107615327104407,0.0104741097075471,0.0238839471754242,-0.0317821475813566,-0.0562906769999824
"West Brompton",-18.0847913202125,1.30252864403172,-0.710009265568595,-0.507919838981659,0.0281704308727107,-0.0138473309972458,0.0628879551336722,0.205405930510784,-0.0714596002416847,-0.197425222528057,-0.0911603262943865
"West Finchley",-28.7157542077472,0.421645066547374,0.264340341912081,-0.127048072025934,-0.181481102919361,-0.131168058753282,-0.061873386313881,0.0511872795463222,0.0237623517373156,-0.127188387435798,-0.0428585780139196
"West Ham",-21.9309581821448,0.113737521840433,0.09257620138255,-0.185689719776501,-0.0666513013408993,0.600970896557335,-0.130758623578021,0.264734674951438,0.108584855731187,-0.114679472913957,-0.166450314252829
"West Hampstead",-2.18610552933663,2.85825171135742,-0.0497582896518,0.295714404675178,-0.119368572066561,0.540914409066067,-0.85273051325932,0.112060646679318,-0.507206799054498,-0.0486963254504749,0.140380622223558
"West Harrow",-29.3369349542022,0.23760226373829,0.0554781437302467,-0.0489569539487327,-0.0565192643980051,-0.0934846136195082,-0.0104213571527905,0.0242880498538325,-0.0132200410281624,-0.0165673396492228,0.009567747788789
"West Kensington",-17.1283485724905,-0.449005831203472,0.217478977085984,0.125148382404634,0.123761158348935,-0.0622500107778832,-0.33213741113139,0.16788589150672,-0.0276048445510245,-0.0915292991953294,0.0429843126509018
"West Ruislip",-28.2570031931823,0.0765456327717353,0.255354854093812,-0.360403869129197,-0.418443694081421,-0.10471806854226,-0.0906186314532371,0.0813123666185798,-0.0476754574284561,-0.144553503860655,-0.0848086820771302
"Westbourne Park",-22.0633233961326,0.71653472811844,0.0176322226385062,0.155632921054631,-0.13325919435248,-0.0770447863917409,-0.37270921629857,-0.105633103061942,-0.00585877737029761,0.0978047040934247,-0.00808368233885906
"Westminster",42.1945567121989,4.07618132133759,-0.689311365176797,0.300292091034742,-0.334536291097894,-0.937310543175872,1.36323624582319,-0.318777012482508,-0.684487796144816,0.0267910062567987,-0.381444619271172
"White City",-6.94881268798042,-1.78716418836447,-1.3538792087294,-0.146088362471136,0.476618468950274,0.172062110577059,0.710714740962151,-0.900232258800162,1.04591480173202,-0.209517801084229,0.261481188424908
"Whitechapel",9.27836897030017,-1.84137375517497,-1.67538473939203,-0.368684580665389,-1.35009340860604,-0.60312998399871,-0.664583009058269,0.972107404562244,-0.138417592910704,0.419238567406921,-0.627993708089118
"Willesden Green",-5.86405726029642,-0.611821283703314,-0.0460851606626704,0.683592986201234,0.654087119591846,-0.395159691821747,-0.523375774453506,0.407244644759775,0.276006888059514,0.0658623575113177,0.140659870993287
"Willesden Junction",-19.7060811911297,0.413984869350063,0.206585414440964,-0.224055966292962,-0.247491753771553,0.00696447812292078,0.133958752759054,0.0323072822225918,-0.18931781018654,-0.0102450019762681,-0.0616829577094228
"Wimbledon",11.1009780941161,-2.46180884355741,1.31471922900014,2.99318957357328,2.86146878948849,-1.14357911669332,-0.713104204805872,-0.491728403094094,0.602759139859371,0.215243710495181,-0.992761611804934
"Wimbledon Park",-26.7629321848393,-0.5236052054041,0.022768982994434,-0.145607038250875,-0.2510907448058,-0.0395652439380383,-0.344684594473957,0.0986450373296772,0.0242847654564549,-0.0126234205620018,0.0435954322449114
"Wood Green",6.38518371022573,-0.109336456175324,0.322392188321318,0.430165967879834,0.145461175408863,-0.107374206976878,0.108263460284501,0.179577018732875,-0.113796383544478,0.243266315140329,-0.218075144717205
"Woodford",-16.2728779852716,0.852341601036833,0.512809869176139,0.0209615037134376,-0.146003103221121,0.14212196592136,-0.223788394658226,-0.0009697496159492,-0.115056124943054,0.228772488121357,-0.241624827169238
"Woodside Park",-24.5683701445672,0.392616894403609,-0.031499156652075,-0.297426919323972,-0.289921062727523,0.367455820063071,-0.175453653201988,0.137490665505622,0.173082057756188,-0.157045727340215,-0.0437990705411517
